"Country Name","Country Code","Indicator Name","Indicator Code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Togo","TGO","Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.GP","","","","","","","0.39804220199585","","","","","0.367499113082886","","","","","",
"Togo","TGO","Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB","","","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector wage premium by education level: No education (compared to formal wage employees)","BI.WAG.PREM.PB.NN","","","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector wage premium by education level: Primary education (compared to formal wage employees)","BI.WAG.PREM.PB.PR","","","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector wage premium by education level: Secondary education (compared to formal wage employees)","BI.WAG.PREM.PB.SG","","","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector wage premium by education level: Tertiary education (compared to formal wage employees)","BI.WAG.PREM.PB.TT","","","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector wage premium by occupation (Clerks) (compared to formal wage employees)","BI.WAG.PREM.PB.CK","","","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector wage premium by occupation (Elementary occupation) (compared to formal wage employees)","BI.WAG.PREM.PB.EO","","","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector wage premium by occupation (Professionals) (compared to formal wage employees)","BI.WAG.PREM.PB.PN","","","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector wage premium by occupation (Senior officials) (compared to formal wage employees)","BI.WAG.PREM.PB.SN","","","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector wage premium by occupation (Technicians) (compared to formal wage employees)","BI.WAG.PREM.PB.TN","","","","","","","","","","","","","","","","","",
"Togo","TGO","Public sector wage premiums by gender (Female) (compared to all private employees) (%)","BI.WAG.PREM.PB.FE","","","","","","","0.249229297041893","","","","","0.69971364736557","","","","","",
"Togo","TGO","Public sector wage premiums by gender (Male) (compared to all private employees) (%)","BI.WAG.PREM.PB.MA","","","","","","","0.434514701366425","","","","","0.277351230382919","","","","","",
"Togo","TGO","Relative wage of Professionals in private sector (using clerk as reference)","BI.WAG.PRVS.PN","","","","","","","","","","","","1.97656881809235","","","","","",
"Togo","TGO","Relative wage of Professionals in public sector (using clerk as reference)","BI.WAG.PUBS.PN","","","","","","","","","","","","1.7548234462738","","","","","",
"Togo","TGO","Relative wage of Senior officials in private sector (using clerk as reference)","BI.WAG.PRVS.SN","","","","","","","","","","","","1.68498015403748","","","","","",
"Togo","TGO","Relative wage of Senior officials in public sector (using clerk as reference)","BI.WAG.PUBS.SN","","","","","","","","","","","","2.16609978675842","","","","","",
"Togo","TGO","Relative wage of Technicians in private sector  (using clerk as reference)","BI.WAG.PRVS.TN","","","","","","","","","","","","1.31605732440948","","","","","",
"Togo","TGO","Relative wage of Technicians in public sector (using clerk as reference)","BI.WAG.PUBS.TN","","","","","","","","","","","","1.03234457969666","","","","","",
"Togo","TGO","Rural resident as a share of public paid employees","BI.PWK.PUBS.RU.ZS","","","","","","","0.325183838605881","","","","","0.282338321208954","","","","","",
"Togo","TGO","Rural residents as a share of private paid employees","BI.PWK.PRVS.RU.ZS","","","","","","","0.305798023939133","","","","","0.37579470872879","","","","","",
"Togo","TGO","Sample size","BI.POP.TOTL.CV","","6418","","","","","21195","","","","","16423","","","","","",
"Togo","TGO","Share of private paid employees with a contract","BI.PWK.PRVS.CT.ZS","","","","","","","","","","","","","","","","","",
"Togo","TGO","Share of private paid employees with health insurance","BI.PWK.PRVS.HS.ZS","","","","","","","","","","","","","","","","","",
"Togo","TGO","Share of private paid employees with social security","BI.PWK.PRVS.SY.ZS","","","","","","","","","","","","","","","","","",
"Togo","TGO","Share of private paid employees with union membership","BI.PWK.PRVS.UM.ZS","","","","","","","","","","","","","","","","","",
"Togo","TGO","Share of public paid employees with a contract","BI.PWK.PUBS.CT.ZS","","","","","","","","","","","","","","","","","",
"Togo","TGO","Share of public paid employees with health insurance","BI.PWK.PUBS.HS.ZS","","","","","","","","","","","","","","","","","",
"Togo","TGO","Share of public paid employees with social security","BI.PWK.PUBS.SY.ZS","","","","","","","","","","","","","","","","","",
"Togo","TGO","Share of public paid employees with union membership","BI.PWK.PUBS.UM.ZS","","","","","","","","","","","","","","","","","",
"Togo","TGO","Wage bill as a percentage of GDP","BI.WAG.TOTL.GD.ZS","","","","","","","","","","","","5.906395","","","","","",
"Togo","TGO","Wage bill as a percentage of Public Expenditure","BI.WAG.TOTL.PB.ZS","","","","","","","","","","","","24.80636","","","","","",
"Tunisia","TUN","Female to male wage ratio in the private sector (using mean)","BI.WAG.PRVS.FM.SM","0.68977427482605","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Female to male wage ratio in the private sector (using median)","BI.WAG.PRVS.FM.MD","0.749999940395355","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Female to male wage ratio in the public sector (using mean)","BI.WAG.PUBS.FM.SM","1.12708115577698","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Female to male wage ratio in the public sector (using median)","BI.WAG.PUBS.FM.MD","1.26666676998138","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of private paid employee by wage quintile (Quintile 3)","BI.PWK.PRVS.FE.Q3.ZS","0.297232240438461","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of private paid employees","BI.PWK.PRVS.FE.ZS","0.282424837350845","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of private paid employees by occupation (Clerks)","BI.PWK.PRVS.CK.FE.ZS","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of private paid employees by occupation (Elementary occupation)","BI.PWK.PRVS.EO.FE.ZS","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of private paid employees by occupation (Professionals)","BI.PWK.PRVS.PN.FE.ZS","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of private paid employees by occupation (Senior officials)","BI.PWK.PRVS.SN.FE.ZS","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of private paid employees by occupation (Technicians)","BI.PWK.PRVS.TN.FE.ZS","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of public paid employees by occupation (Clerks)","BI.PWK.PUBS.CK.FE.ZS","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of public paid employees by occupation (Elementary occupation)","BI.PWK.PUBS.EO.FE.ZS","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of public paid employees by occupation (Professionals)","BI.PWK.PUBS.PN.FE.ZS","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of public paid employees by occupation (Senior officials)","BI.PWK.PUBS.SN.FE.ZS","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females as a share of public paid employees by occupation (Technicians)","BI.PWK.PUBS.TN.FE.ZS","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females, as a share of private paid employee by wage quintile (Quintile 1)","BI.PWK.PRVS.FE.Q1.ZS","0.516848087310791","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females, as a share of private paid employee by wage quintile (Quintile 2)","BI.PWK.PRVS.FE.Q2.ZS","0.434012413024902","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females, as a share of private paid employee by wage quintile (Quintile 4)","BI.PWK.PRVS.FE.Q4.ZS","0.164656206965446","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females, as a share of private paid employee by wage quintile (Quintile 5)","BI.PWK.PRVS.FE.Q5.ZS","0.146149188280106","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females, as a share of public paid employee by wage quintile (Quintile 1)","BI.PWK.PUBS.FE.Q1.ZS","0.124843947589397","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females, as a share of public paid employee by wage quintile (Quintile 2)","BI.PWK.PUBS.FE.Q2.ZS","0.164675772190094","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females, as a share of public paid employee by wage quintile (Quintile 3)","BI.PWK.PUBS.FE.Q3.ZS","0.251763045787811","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females, as a share of public paid employee by wage quintile (Quintile 4)","BI.PWK.PUBS.FE.Q4.ZS","0.362028300762177","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females, as a share of public paid employee by wage quintile (Quintile 5)","BI.PWK.PUBS.FE.Q5.ZS","0.226086959242821","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Females, as a share of public paid employees","BI.PWK.PUBS.FE.ZS","0.165326178073883","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Individuals with no education as a share of private paid employees","BI.PWK.PRVS.NN.ZS","0.144113212823868","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Individuals with no education as a share of public paid employees","BI.PWK.PUBS.NN.ZS","0.158192649483681","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Individuals with primary education as a share of private paid employees","BI.PWK.PRVS.PR.ZS","0.475548475980759","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Individuals with primary education as a share of public paid employees","BI.PWK.PUBS.PR.ZS","0.310427010059357","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Individuals with secondary education as a share of private paid employees","BI.PWK.PRVS.SG.ZS","0.330514162778854","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Individuals with secondary education as a share of public paid employees","BI.PWK.PUBS.SG.ZS","0.347666323184967","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Individuals with tertiary education as a share of private paid employees","BI.PWK.PRVS.TT.ZS","0.0498241484165192","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Individuals with tertiary education as a share of public paid employees","BI.PWK.PUBS.TT.ZS","0.183714002370834","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Mean age of private paid employees","BI.PWK.AGES.PV.SM","33.6997413635254","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Mean age of public paid employees","BI.PWK.AGES.PB.SM","38.3338279724121","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Median age of private paid employees","BI.PWK.AGES.PV.MD","32","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Median age of public paid employees","BI.PWK.AGES.PB.MD","37","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Number of employed individuals","BI.EMP.TOTL.NO","34059","","","","","16452","","","","","","2150","","","","","",
"Tunisia","TUN","Number of paid employees","BI.PWK.TOTL.NO","22137","","","","","10546","","","","","","1216","","","","","",
"Tunisia","TUN","Number of public paid employees","BI.PWK.PUBS.NO","10071","","","","","3217","","","","","","596","","","","","",
"Tunisia","TUN","Pay compression ratio in private sector","BI.WAG.CPRS.PV.ZS","3.58333325386047","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Pay compression ratio in public sector","BI.WAG.CPRS.PB.ZS","5.5","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Proportion of total employees with tertiary education working in public sector","BI.EMP.TOTL.PB.TT.ZS","0.66762900352478","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Public sector employment as a share of formal employment","BI.EMP.FRML.PB.ZS","","","","","","0.384930610656738","","","","","","","","","","","",
